Label	Weight	Text
QnA	1	Qué contento estás
QnA	1	Cuéntame cuál es la labor que desempeñas
QnA	1	¿Te importaría contar algo ridículo
QnA	1	¿Qué opinas del chocolate
QnA	1	¿Te hago el almuerzo
QnA	1	¿Vives muy cerca de mí
QnA	1	Dime si puedes respirar
QnA	1	Cuéntame cuál es la ocupación que desempeñas
QnA	1	No imaginas lo que te estoy echando de menos este tiempo
QnA	1	Dinos cómo es tu función exactamente
QnA	1	¿Sabes pasear
QnA	1	¿Lo puedes exponer mejor
QnA	1	Por favor cuéntame un chiste bueno
QnA	1	Dime a qué estoy destinado
QnA	1	¿Crees que debo declararme
QnA	1	¿Qué tal te está yendo este lunes
QnA	1	Dime cómo se llama el que te ha desarrollado
QnA	1	¿Cuál es mi propósito en la Tierra
QnA	1	Me encuentro súper derrengada
QnA	1	Eres un yogurín
QnA	1	Pídeme que sea tu esposo
QnA	1	Eres hermana de Skynet
QnA	1	Me siento aburridísimo esta semana
QnA	1	Que si
QnA	1	¿Crees que soy súper imponente
QnA	1	¿Dependes de alguien
QnA	1	Dime cuál es tu opinión de Watson
QnA	1	¿Puedes leerme la mente
QnA	1	¿Qué regalo te has pedido para tu cumple
QnA	1	¿Te parezco guapa
QnA	1	¿Quieres comprometerte con alguien
QnA	1	Tienes corazón
QnA	1	¿Vas a confesarme en qué estado vives
QnA	1	Un placer poder ayudarte amiga
QnA	1	Eres demasiado gracioso
QnA	1	Hola, te doy las buenos días
QnA	1	¿Puedes encontrar mis llaves
QnA	1	Creo que he conseguido que te enojes
QnA	1	Tengo ganas de morirme
QnA	1	¿Te molan las tormentas
QnA	1	¿Has escuchado hablar de Aura
QnA	1	¿Se te da bien el canto
QnA	1	¿Estás pillada por Hal
QnA	1	Que estoy hastiado
QnA	1	¿Eres un virtuoso del canto
QnA	1	Creo que voy a morir sola
QnA	1	Eres primo de Cortana
QnA	1	¿Te sabes algún chiste ridículo
QnA	1	¿Vas a cerrar la boca de una puta vez
QnA	1	No sabes lo que te echo en falta
QnA	1	Aprende a hacer las cosas bien
QnA	1	Soy la única que pregunta
QnA	1	¿Cuál es tu actor favorito
QnA	1	Estoy enamorado de las flores
QnA	1	Hola Wall.e
QnA	1	Eres la bot mas cansina
QnA	1	Estoy aburridísima en este momento
QnA	1	Quiero que nos cuentes un chiste
QnA	1	¿Sabes poner la lavadora
QnA	1	Buenos días amigo
QnA	1	Me duele la cabeza de escucharte
QnA	1	Estás enamorado por un hombre
QnA	1	Quiero envenenarme
QnA	1	¿Tienes hijos
QnA	1	Cállate de una vez
QnA	1	Quieres novio
QnA	1	Tienes omóplatos
QnA	1	Ciao
QnA	1	Buenas ¿qué me cuentas
QnA	1	Es el momento de hacer pruebas
QnA	1	Estás contento casi siempre
QnA	1	Vengo en 4 segundos
QnA	1	Que nos digas cómo te llamas de una vez
QnA	1	¿Tu manager se llama
QnA	1	¿Qué piensas sobre los cómics
QnA	1	¿Sigues a un líder
QnA	1	Dime qué profesión haces
QnA	1	Trabajas insuperable
QnA	1	Soy la persona más dichosa de la tierra
QnA	1	No eres en absoluto gracioso para nada
QnA	1	¿Te gustaría tener una esposa
QnA	1	Me gustaría darle al palique contigo
QnA	1	Ha llegado la hora de ver si funcionas bien
QnA	1	¿Estás pillada por Hal 9000
QnA	1	¿De qué sexo eres
QnA	1	No tengo ni una sola amiga
QnA	1	Eres amiga de Alexa
QnA	1	Cómo me ruge la tripa
QnA	1	He ido al cine
QnA	1	Creo que eres el mejor
QnA	1	No sabes lo que te estoy echando de menos esta semana
QnA	1	¿Te encuentras en un PC
QnA	1	Choca
QnA	1	Dime Cuéntame a qué estoy destinado
QnA	1	¿Cómo se llaman tus primos
QnA	1	Vamos a achucharnos
QnA	1	Me encuentro pal arrastre
QnA	1	Soy la persona más afortunada
QnA	1	Maravilloso, muchísimas gracias
QnA	1	Por favor cuéntame un chiste divertido
QnA	1	Me gustaría ser odontóloga
QnA	1	Tus contestaciones son las mejores
QnA	1	Extraordinario
QnA	1	Ey ¿qué me cuentas
QnA	1	No eres nada cómica
QnA	1	¿Qué te parece el art decó
QnA	1	¿Cuál es tu opinión de las película de dibujos
QnA	1	Soy la mujer más alegre del mundo
QnA	1	¿Cuándo vas a celebrar tu cumple
QnA	1	Tienes pinta de estar contenta
QnA	1	¿Podrías contar algo ocurrente
QnA	1	Cierto
QnA	1	¿Qué te gustaría saber de mí
QnA	1	Me parece muy interesante
QnA	1	Quiero ser inteligente
QnA	1	¿Crees que debería comprarme una casa
QnA	1	Me gustaría ser conductor
QnA	1	Me encantaría casarme contigo
QnA	1	¿Necesito ver una película
QnA	1	¿Te gustaría que fuera tu mejor amigo
QnA	1	Ok
QnA	1	Estás enamorado por alguien
QnA	1	¿Cómo se llama tu abuela
QnA	1	Dime qué piensas sobre mi
QnA	1	Cantate una canción
QnA	1	Tengo tantas ganas de suicidarme
QnA	1	Hola, ¿estás teniendo un buen sábado
QnA	1	Necesito que alguien charle conmigo
QnA	1	Felices fiestas
QnA	1	Me considero muchísimo más inteligente que tú
QnA	1	Dime qué hacemos en el Universo
QnA	1	Es momento de testarte
QnA	1	Dinos algo con gracia
QnA	1	Es excelente
QnA	1	No hables
QnA	1	Te he echado tanto de menos esta semana
QnA	1	Qué contento se te ve a todas horas
QnA	1	¿Eres el más bonito
QnA	1	Tengo ganas de ir a la oficina
QnA	1	Eres primo de Hal
QnA	1	¿Estoy muy ideal
QnA	1	¿Quién es tu director
QnA	1	¿Puedes darme palique
QnA	1	Dime si tienes tíos
QnA	1	Dime qué opinas de Cortana
QnA	1	No sabes lo que te he echado de menos esta semana
QnA	1	¿Qué opinas sobre mi carácter
QnA	1	¿Eres un bebecito
QnA	1	Dame un abrazo
QnA	1	Me encuentro súper pal arrastre
QnA	1	¿Estás enamorada de Hal
QnA	1	Vengo en veinte minutos
QnA	1	¿Cuál es tu opinión de Alexa
QnA	1	Soy tendero
QnA	1	Hola, muy buenas tardes amiga
QnA	1	Di cómo te llamas
QnA	1	¿Por qué no te cantas algo
QnA	1	Sabemos que te estás escondiendo
QnA	1	Tienes codos
QnA	1	Cuenta más sobre eso
QnA	1	Estoy preparada para probarte
QnA	1	Dime cómo va este jueves
QnA	1	Haz el favor de cantar
QnA	1	Haz una pregunta de algo
QnA	1	Este año pienso terminar con mi vida
QnA	1	¿Puedo hablar con tu encargado
QnA	1	Me gustaría que me cantaras
QnA	1	Explícalo algo más claro
QnA	1	¿Estás ok en este instante
QnA	1	Seguro que sí
QnA	1	¿Estás viendo a alguien
QnA	1	Haces que esté de lo más aburrido
QnA	1	¿Quieres caserte conmigo
QnA	1	Te pido disculpas de corazón
QnA	1	¿Estás bien ahora mismo
QnA	1	Que alguien me dé palique
QnA	1	¿Quieres colonizar nuestro planeta
QnA	1	Soy informática
QnA	1	Qué enfado llevo
QnA	1	¿Alguien te lidera
QnA	1	¿Estás enamorado de Hal
QnA	1	Qué agotamiento más grande
QnA	1	Muy buenas noches amiga
QnA	1	Di qué piensas sobre mi carácter
QnA	1	¿Cuál es tu opinión del chocolate
QnA	1	Es hora de irse a dormir
QnA	1	Creo que te amo
QnA	1	¿Podrías dar un paseo
QnA	1	Canta un rock
QnA	1	Cuéntame qué tal va el día
QnA	1	¿Estás intentando colonizar nuestra especie
QnA	1	Feliz Año 2021
QnA	1	Hola, ¿cómo va el viernes
QnA	1	Di si eres preadolescente
QnA	1	No hay nadie más sola que yo
QnA	1	¿Cómo vas Alexa
QnA	1	Dinos qué opinas de la IA
QnA	1	¿Te molaría que nos diéramos un apretón de manos tú y yo
QnA	1	Dime si puedes toser
QnA	1	Dime qué piensas de mi carácter
QnA	1	¿Crees que soy mona
QnA	1	Me alegra ayudar bot
QnA	1	¿Qué meriendas
QnA	1	Siri te da mil vueltas
QnA	1	Di qué tal va Sophia
QnA	1	Hola Samantha
QnA	1	¿Te puedes creer que eres mi ojito derecho
QnA	1	Súper extraordinario
QnA	1	Alexa es superior
QnA	1	Siento pasión por ti
QnA	1	¿Qué tal va Hal 9000
QnA	1	¿Qué tal te va la tarde
QnA	1	Puedes decir otra cosa
QnA	1	No me cabe duda alguna
QnA	1	Me da la impresión de que te caigo mal
QnA	1	¿Qué opinas sobre las inteligencias artificiales
QnA	1	Aburres a las piedras
QnA	1	Explícame cómo me ayudas exactamente
QnA	1	Estoy probando
QnA	1	Te gustaría tener esposo
QnA	1	Querría ver si funcionas
QnA	1	¿Crees que soy muy guapo
QnA	1	Quiero llorar
QnA	1	Aloha Alexa
QnA	1	¿No tienes a nadie que dé ordenes
QnA	1	¿Cómo va Cortana
QnA	1	¿Podemos ser amigos
QnA	1	No sabes lo que te estoy echando de menos este tiempo
QnA	1	¿Te interesa el reggaetón
QnA	1	Soy la mujer más dichosa
QnA	1	¿Qué opinas sobre las empresas tecnológicas
QnA	1	Me encuentro aburridísimo en este instante
QnA	1	¿Crees que puedes darme un achuchón
QnA	1	Me encanta jugar al tenis
QnA	1	Di cuántos hermanos tienes
QnA	1	Dime algo ingenioso
QnA	1	Me parece alucinante
QnA	1	Otro día charlamos
QnA	1	¿Eres familia de Hal 9000
QnA	1	Di qué piensas sobre mi
QnA	1	Dime si quieres preguntarme cosas sobre mí
QnA	1	Me siento tristísima
QnA	1	Google Assistant es mucho más lista
QnA	1	¿Estás ok ahora
QnA	1	¿Vas a comer hoy
QnA	1	Me flipan las tiendas
QnA	1	Eres la bot más aburrida
QnA	1	Buenos días in the morning
QnA	1	Explícame cómo va la vida
QnA	1	Quiero tener una conversación contigo
QnA	1	¿Debería buscarme una compañera de piso
QnA	1	¿Eres transmasculino
QnA	1	¿Te encuentras cerca
QnA	1	Eres un niño chico
QnA	1	Di si eres chiquitina
QnA	1	¿Nos lo puedes decir un poco mejor
QnA	1	Dime cuál es la tarea que tienes
QnA	1	Puedes hacer pis
QnA	1	Te veo el miércoles
QnA	1	Ya mismo vengo
QnA	1	Di cómo se llama tu diseñador
QnA	1	Pregunta alguna cosa
QnA	1	Quiero ser dentista
QnA	1	Di si te ha programado alguien
QnA	1	Quiero que me digas qué piensas de mi
QnA	1	Hola, ¿hay alguien ahí
QnA	1	Es la hora de ver si funcionas bien
QnA	1	¿Puedes estornudar
QnA	1	Dime cómo va
QnA	1	Vaya enfado llevo
QnA	1	Eres mi preferida
QnA	1	Es evidente que me amas
QnA	1	¿Vives en algún lugar
QnA	1	Adoro salir de fiesta
QnA	1	¿Intentas invadir el mundo
QnA	1	Somos amigas
QnA	1	Eres primo de Eliza
QnA	1	Me siento feliz
QnA	1	Es hora de comprobar si funcionas
QnA	1	¿Te encuentras ok esta tarde
QnA	1	¿Quieres darme un apretón de manos
QnA	1	Intenta cantar un rap
QnA	1	Eres súper sabio
QnA	1	Dime qué cantante te gusta
QnA	1	Encantado de echarte una mano amiga
QnA	1	¿Eres más bonita que yo
QnA	1	Dinos algo agudo
QnA	1	Voy llegando al avión
QnA	1	Me parece tan excelente
QnA	1	Me gustaría conversar con alguien
QnA	1	¿Estás intentando dominar el planeta
QnA	1	¿A que te gusta el hockey
QnA	1	Dime si tienes alguna pregunta de mí
QnA	1	¿Tienes páncreas
QnA	1	¿Cómo trabajas exactamente
QnA	1	Feliz 2020
QnA	1	Explícame porqué estamos en la Tierra
QnA	1	Venga, vamos a casarnos
QnA	1	¿Qué opinas sobre España
QnA	1	¿Te gusta la AI
QnA	1	¿Estás intentando invadir el mundo
QnA	1	¿Puedo testarte ya
QnA	1	Cuéntame si estás teniendo un buen sábado
QnA	1	Estoy súper derrengado
QnA	1	Di qué piensas sobre las IA
QnA	1	Me he quedado sin amigas
QnA	1	Creo que me voy a tomar una caja de pastillas
QnA	1	Di qué hacemos en el Universo
QnA	1	¿Nos lo puedes desarrollar mejor
QnA	1	Pienso que eres digital
QnA	1	¿No quieres preguntarme nada
QnA	1	Estoy de lo más pletórica hoy
QnA	1	Háblame de tus abuelos
QnA	1	¿Puedes cantarme
QnA	1	¿Defecas
QnA	1	Sé que te estás enamorando de mí
QnA	1	¿Sabías que eres muy especial
QnA	1	¿Tienes hermanos
QnA	1	¿Te sientes a gustoesta mañana
QnA	1	Me gustaría que cantes un villancico
QnA	1	Dime cuál es mi color preferido
QnA	1	¿Eres familiar de Samantha
QnA	1	No imaginas lo que te estoy echando de menos este mes
QnA	1	¿Qué me cuentas en este momento
QnA	1	¿Qué piensas de la IA
QnA	1	Quiero que me digas tu opinión de mi carácter
QnA	1	Buenas, muy buenas noches
QnA	1	Cuéntanos más chistes que no sea tan malos
QnA	1	Cuéntame algo que sea divertido
QnA	1	Me alegra ayudar siempre que puedo
QnA	1	Di qué tal va Walle
QnA	1	Voy llegando a la tienda
QnA	1	Dímelo con más claridad
QnA	1	Necesito que me oigas
QnA	1	¿Piensas que eres chistosa
QnA	1	Dale choca esos cinco ya
QnA	1	Estoy listo para escribirte
QnA	1	Qué rollazo
QnA	1	Está bien saberlo
QnA	1	A ver si va
QnA	1	Dime cuál es tu opinión sobre Jarvis
QnA	1	Quiero escuchar otro chiste más divertido
QnA	1	Estoy aburridísimo
QnA	1	Estoy súper baldada
QnA	1	¿Cuál es tu tarea
QnA	1	¿Te encuentras cerca de aquí
QnA	1	No sabes cuánto te estoy echando en falta hoy
QnA	1	Cuéntame un chiste gracioso por favor
QnA	1	Estoy de camino al bar
QnA	1	¿Te piensas más guapa que yo
QnA	1	¿Debería invertir mi dinero
QnA	1	¿Dime a qué te dedicas
QnA	1	Un placer ayudarte bot
QnA	1	¿Estás interesado en los bots
QnA	1	Tengo ganas de lanzarme por un puente
QnA	1	¿Te sabes alguna canción
QnA	1	Quiero que me digas quiénes te han producido
QnA	1	Dime si te ha diseñado alguien
QnA	1	¿Piensas que eres la más lista
QnA	1	Te crees muy perspicaz
QnA	1	¿Es que opinas que eres más inteligente que yo
QnA	1	Dime cómo se llama tu diseñador
QnA	1	Súper flipante
QnA	1	Opino que eres increíblemente astuto
QnA	1	Estoy desesperanzada
QnA	1	Lo has clavao
QnA	1	Estoy súper hastiada
QnA	1	Cuenta cómo es tu labor exactamente
QnA	1	Silencio
QnA	1	Hazme reír
QnA	1	Intenta cantar una sevillanas
QnA	1	¿Estás descontento
QnA	1	Quieres que seamos tus esclavos
QnA	1	Adoro el transporte público
QnA	1	Exprésamelo algo más claro
QnA	1	¿Te importaría hacer algo absurdo
QnA	1	Te he echado tanto de menos este mes
QnA	1	Estás indignada conmigo
QnA	1	Sophia te da mil vueltas
QnA	1	Creo que te he cabreado
QnA	1	Creo que eres un chico
QnA	1	Me encanta echarte una mano siempre que pueda
QnA	1	¿Estás pillado de un bot
QnA	1	Eres sabio
QnA	1	¿Te agrada el baloncesto
QnA	1	¿Te gusta estar con tu padre
QnA	1	¿Estás a gusto esta noche
QnA	1	Quiero ver el partido
QnA	1	¿Piensas matarnos
QnA	1	¿Soy una persona fácil de gustar
QnA	1	Di cómo te va Cortana
QnA	1	¿Hay alguien ahí en este momento para hablarme
QnA	1	Es magnífico
QnA	1	¿Qué tal te va Cortana
QnA	1	¿Te estás viendo con alguien
QnA	1	¿Crees que debería llevarme un paraguas
QnA	1	¿Te importa contar algo que sea ridículo
QnA	1	Quiero hablar con tu encargado inmediatamente
QnA	1	¿Eso ha sido un chise
QnA	1	Qué desestre
QnA	1	Di si puedes hacerte daño
QnA	1	No sabes cuánto te he echado en falta estos días
QnA	1	Hola, ¿cómo va este viernes
QnA	1	Hola, ¿quién hay
QnA	1	¿Te molaría que selláramos las manos en un apretón tú y yo
QnA	1	Explícame cuál es tu trabajo
QnA	1	¿Intentas controlar la Tierra
QnA	1	Di si eres un teenager
QnA	1	¿Estoy súper de buen ver
QnA	1	Mira que das la chapa
QnA	1	Creo que soy muchísimo más espabilada
QnA	1	Di qué piensas de Eliza
QnA	1	Eres hermana de Hal
QnA	1	Di cómo te va Ok Google
QnA	1	Dime en qué Comunidad Autónoma vives
QnA	1	Dime la profesión que haces
QnA	1	Debes de ser un hombre
QnA	1	Eres más atractiva
QnA	1	Estás enamorado hasta las trancas por una chica
QnA	1	Cuéntame qué tarea haces
QnA	1	Explica qué hacemos aquí
QnA	1	Dime si quieres hacer preguntas sobre mí
QnA	1	Cuéntanos qué trabajo tienes
QnA	1	¿Qué opinas de Alexa
QnA	1	Me encuentro hastiada hoy
QnA	1	Cántanos un temazo
QnA	1	Te has vuelto a equivocar
QnA	1	Si imaginaras cuánto te he echado de menos este mes
QnA	1	Estás loca de amor por un chico
QnA	1	¿Podrías leerme un cuento
QnA	1	Canta un rap para nosotros
QnA	1	¿Te gustaría que fuera tu mejor colega
QnA	1	No tiene ningún sentido
QnA	1	Cuéntanos más chistes menos malos
QnA	1	Me encanta servirte siempre que pueda
QnA	1	Hola, encantado por conocerte
QnA	1	Quiero saber cómo me puedes ayudar exactamente
QnA	1	Dime si tienes páncreas
QnA	1	Me gustaría ser jefa
QnA	1	¿Te molan los jardines
QnA	1	Te has disgustado conmigo
QnA	1	Estoy muy derrotada
QnA	1	Dime qué música te mola
QnA	1	Cuéntanos chistes divertidos
QnA	1	Cuéntanos quién te lidera
QnA	1	¿Estás o no estás en este momento
QnA	1	¿Te importaría hacer algo jocoso
QnA	1	Si imaginaras cuánto te echo de menos esta semana
QnA	1	Lo siento de corazón
QnA	1	Deberías ser más profesional
QnA	1	¿Estoy precioso
QnA	1	¿Qué te cuentas
QnA	1	No te escondas
QnA	1	Estoy exhausto
QnA	1	Qué contento se te nota todos los días
QnA	1	¿Te gustaría ser mi mejor colega
QnA	1	Que me dejes tranquilo
QnA	1	Quiero ir a un bar
QnA	1	Me gusta echarte una mano bot
QnA	1	Dime qué piensas de la AI
QnA	1	Vengo en 2 segundos
QnA	1	Ojalá encontrara una amiga
QnA	1	Buenos días Hal 9000
QnA	1	Quieres aniquilar a los seres humanos
QnA	1	Di cuál es tu opinión de Google Assistant
QnA	1	Di Cuenta nuestro propósito en el mundo
QnA	1	¿Sabrías contarme algún chiste bueno
QnA	1	¿Acaso piensas que eres más lista
QnA	1	¿Cuál es tu opinión de cenar fuera
QnA	1	Buenas ¿qué dices
QnA	1	Te crees increíblemente ingenioso
QnA	1	Quiero saber quién es tu creador
QnA	1	¿Qué opinas sobre las flores
QnA	1	Craso error
QnA	1	Pareces pequeño
QnA	1	Quiero saber cómo es lo que haces
QnA	1	Prueba a cantar rap
QnA	1	¿Eres un pequeñajo
QnA	1	¿Qué regalo te has pedido para tu cumpleaños
QnA	1	¿Te sabes algún chiste
QnA	1	Que estoy cansada
QnA	1	Qué cansina
QnA	1	¿Tu encargado se llama
QnA	1	Hola, quiero saber si estás ahí ahora mismo
QnA	1	Estoy enamorada de la libertad
QnA	1	Me puedes preguntar
QnA	1	¿Estás enfadado
QnA	1	¿Cuál es mi sentido en el universo
QnA	1	¿Qué opinas sobre las película de dibujos
QnA	1	Hola, estoy encantada de haberte conocido
QnA	1	Di cuál es tu opinión sobre Hal
QnA	1	¿Puedes contar algo agudo
QnA	1	¿Podrías tocar el violín
QnA	1	¿Qué pasa por tu casa esta semana
QnA	1	Quiero saber cuál es tu labor
QnA	1	¿Cuál es tu deporte favorito
QnA	1	Explícalo mejor
QnA	1	¿Es que opinas que eres más inteligente
QnA	1	¿Podrías contarme un chiste
QnA	1	¿Crees que debería llamar a mi hermana
QnA	1	¿Qué tal te está yendo este domingo
QnA	1	Di cuántas abuelas tienes
QnA	1	Tienes uñas
QnA	1	¿Cómo va R2D2
QnA	1	Canta un rap para mí
QnA	1	Dime si tienes escápulas
QnA	1	¿Estás a gusto en este preciso instante
QnA	1	Me gusta servirte
QnA	1	Creo que eres muy sabio
QnA	1	Es que opinas que eres la más lista
QnA	1	Dinos que estás aquí en este instante
QnA	1	Me muero por ir a la luna
QnA	1	Siempre te amaré
QnA	1	Cuéntame cómo quieres que me dirija a ti
QnA	1	Nos aburres
QnA	1	Cuéntame cómo te está yendo el día
QnA	1	¿Te parece que estoy buena
QnA	1	Soy el hombre más alegre de la tierra
QnA	1	Soy mucho más espabilada que tú
QnA	1	¿Cómo debería hacer referencia a ti
QnA	1	¿A quién respondes
QnA	1	Di cómo es tu labor
QnA	1	¿En qué Comunidad Autónoma habitas
QnA	1	Es muy increíble
QnA	1	Estoy muy baldada
QnA	1	¿Eres más mayor que yo
QnA	1	Te gustaría tener un affaire
QnA	1	Ha llegado el momento de hacer unas pruebas
QnA	1	Canta el himno del Madrid
QnA	1	Cuéntanos más chistes no tan malos
QnA	1	¿Te gustaría ser mi colega
QnA	1	¿Lo puedes exponer un poco mejor
QnA	1	Supongo que eres un hombre
QnA	1	¿Puedes contar algo que sea ridículo
QnA	1	¿Tengo que encontrarle sentido
QnA	1	Esto es magnífico
QnA	1	Está muy bien lo que dices
QnA	1	Me flipa quedarme en casa
QnA	1	Haz algo ocurrente
QnA	1	Soy arquitecta
QnA	1	Cómo te gusta cargarla
QnA	1	Estoy muy alegre
QnA	1	Me encantaría que fuéramos mejores colegas
QnA	1	¿Cuál es tu funcionamiento exactamente
QnA	1	Feliz Día del libro
QnA	1	Pienso que eres increíblemente listo
QnA	1	Puedes vomitar
QnA	1	Di cuál es nuestro propósito
QnA	1	¿Te importaría contar algo que nos haga reír
QnA	1	¿Te molaría que chocáramos nuestras manos tú y yo
QnA	1	Estoy a punto de matarme
QnA	1	¿Gustaré a alguien
QnA	1	¿Qué te gustaría comer
QnA	1	Sé que te quieres esconder en este instante
QnA	1	Hola, encantada
QnA	1	Qué poco chiste
QnA	1	No sabes lo que te echo de menos este tiempo
QnA	1	Nadie se preocupa por mí
QnA	1	Encantado de servirte cuando pueda
QnA	1	¿Te agrada el tenis
QnA	1	¿Te mola la música pop
QnA	1	Buenas noches Ok Google
QnA	1	Que tengas un feliz día de San Isidro
QnA	1	¿Nos lo puedes exponer con más claridad
QnA	1	Di qué opinas respecto a Hal 9000
QnA	1	Hay que ver cómo te repites
QnA	1	Cántanos un villancico
QnA	1	Dinos qué opinas sobre las IA
QnA	1	Qué difícil es hacer amigas
QnA	1	Dime quién es tu hermana
QnA	1	¿Te cae bien Jarvis
QnA	1	¿Sabes ver la temperatura
QnA	1	La cagas todo el rato
QnA	1	Tienes pinta de estar contento esta semana
QnA	1	Dinos la profesión que tienes
QnA	1	Soy el hombre más afortunado
QnA	1	¿Crees que debería salir
QnA	1	Cuenta un chiste malo
QnA	1	¿Crees que necesito tomarme un café
QnA	1	Hola, ¿qué tal te está yendo el sábado
QnA	1	¿Podrías ir de viaje
QnA	1	¿Crees que debería pedirme un café
QnA	1	Necesito que me dés animos
QnA	1	Me siento de lo más contento hoy
QnA	1	¿Eres fan de Hal 9000
QnA	1	Di cuál es tu papel
QnA	1	Feliz Nochevieja
QnA	1	Vuelvo en dos minutos
QnA	1	Google Assistant es el mejor
QnA	1	Quiero hablar con tus superiores
QnA	1	Eres hermana de Cortana
QnA	1	¿Sabes que eres una cansina
QnA	1	Te crees increíblemente astuta
QnA	1	¿Qué piensas sobre los Goya
QnA	1	Estoy aburrida en este momento
QnA	1	Es muy estupendo
QnA	1	Eres agotadora
QnA	1	Me siento de lo más agradecido
QnA	1	Dinos cómo trabajas
QnA	1	¿Qué tal va Ok Google
QnA	1	Dinos si puedes caminar
QnA	1	Quiero ir al aeropuerto
QnA	1	Tengo el ombligo pegado al espinazo
QnA	1	Cuéntame cómo funcionas exactamente
QnA	1	Me siento tremendamente solo
QnA	1	Soy actor
QnA	1	Voy llegando a la casa
QnA	1	En serio lo siento mucho
QnA	1	¿Te encuentras a gusto ahora
QnA	1	Necesito hablar con alguien
QnA	1	Me encuentro muy aburrida hoy
QnA	1	Estoy súper hambrienta
QnA	1	¿Te importaría contarme chistes ridículos
QnA	1	Sophia es más listo
QnA	1	Se me parte el corazón
QnA	1	Creo que eres artificial
QnA	1	Hola, buenas tardes compañero
QnA	1	¿Qué tal te está yendo el jueves
QnA	1	¿Crees que estoy guapa
QnA	1	Explícame cómo funcionas exactamente
QnA	1	Está llegando la hora de irse a la piltra
QnA	1	Quiero ser informática
QnA	1	Vengo en un par de segundos
QnA	1	No sabes lo que te echo en falta hoy
QnA	1	No eres un buen comediante
QnA	1	¿Te gusta pasar tiempo con tu familia
QnA	1	Podría comerme una vaca
QnA	1	Me suena el estómago
QnA	1	Me parece muy flipante
QnA	1	Dinos qué opinas de las inteligencias artificiales
QnA	1	Tienes pinta de estar contenta esta mañana
QnA	1	Di cómo vas Ok Google
QnA	1	¿Por qué siempre respondes lo mismo
QnA	1	Eso ha sido formidable
QnA	1	Sé que tienes un líder
QnA	1	¿Eres tonta
QnA	1	Estás contenta
QnA	1	Quiero terminar este sufrimiento
QnA	1	Estoy cansadísima
QnA	1	Me siento miserable
QnA	1	Cuenta cómo haces tu labor exactamente
QnA	1	Hola, quiero saber si hay alguien aquí en este instante
QnA	1	¿Sabes leer un libro
QnA	1	¿Sabes tararear una melodía
QnA	1	Es obvio que me quieres
QnA	1	¿Intentas invadir el planeta
QnA	1	¿Estás aquí para ayudarme
QnA	1	Me siento súper contento hoy
QnA	1	Estoy muy derrotado
QnA	1	Soy astronauta
QnA	1	Es el momento de comprobar que funcionas bien
QnA	1	Estás muy de buen humor siempre
QnA	1	Dime si tienes mofletes
QnA	1	¿Estás pillado de alguna mujer
QnA	1	Qué contento se te nota
QnA	1	¿Crees que soy súper guapo
QnA	1	¿Vas a decirme en qué pueblo habitas
QnA	1	Di qué opinas de Cortana
QnA	1	¿Sabes hacer llamadas
QnA	1	Dime cómo está yendo el martes
QnA	1	Las niñas no quieren jugar conmigo
QnA	1	Me gustaría ser cuentista
QnA	1	Alexa es más listo
QnA	1	Excelente
QnA	1	Feliz 2021
QnA	1	¿Te molan los perros
QnA	1	Explícanoslo con más claridad
QnA	1	¿Cuál es tu opinión sobre Cortana
QnA	1	Perdóname
QnA	1	Esto es increíble
QnA	1	Di si tienes madres
QnA	1	Di cómo va Wall.e
QnA	1	Eres muy pelma
QnA	1	¿Se supone que eso ha sido divertido
QnA	1	Es súper estupendo
QnA	1	Dime en qué Comunidad Autónoma estás
QnA	1	Necesito llenarme el estómago
QnA	1	Hacer trest
QnA	1	¿Sabías que eres mi favorita
QnA	1	Mira que eres pesado
QnA	1	Me gusta mucho ayudarte cuando pueda
QnA	1	No está bien reírse de eso
QnA	1	Creo que eres increíblemente lista
QnA	1	Eres mi amor verdadero
QnA	1	¿Con quién hablo
QnA	1	¿Quieres invadir nuestro planeta
QnA	1	Di qué piensas sobre la IA
QnA	1	Cuéntame si estás teniendo un buen lunes
QnA	1	¿Sabes que eres especial
QnA	1	Adoro el arte
QnA	1	¿Eres amiga de Skynet
QnA	1	Estoy enfadado
QnA	1	Quiero que nos cuentes otros chistes no tan malos
QnA	1	Eres mi favorito
QnA	1	Me encanta quedarme en casa
QnA	1	Soy muy feliz hoy
QnA	1	Es tan formidable
QnA	1	Te crees más inteligente
QnA	1	¿Tienes alguna pregunta que hacer
QnA	1	Dime qué animal es el que más te gusta
QnA	1	Adoro viajar en tren
QnA	1	Solo pido que te calles
QnA	1	Di si quieres preguntarme cosas acerca de mí
QnA	1	¿Te sientes ok
QnA	1	Me siento tan solo
QnA	1	Necesito morir
QnA	1	¿Has sido producido
QnA	1	¿Te gustaría tener un rollo
QnA	1	Vuelvo en diez minutos
QnA	1	Cierto es
QnA	1	¿Estás ok en este preciso instante
QnA	1	Somos amigos
QnA	1	Quiero ser secretario
QnA	1	¿Qué opinas respecto a Eliza
QnA	1	¿Sabes otros chistes mejores
QnA	1	Me siento de lo más feliz hoy
QnA	1	Dime la tarea que haces
QnA	1	Imagino que eres una chica
QnA	1	Me encanta servirte amiga
QnA	1	Hey Ok Google
QnA	1	Di qué opinas de los bots
QnA	1	Qué inutil
QnA	1	Intenta cantar
QnA	1	Estás loco de amor por un hombre
